CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,342611,1,2025,239682451.22
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,342611,2,2025,503847895.25
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,342611,3,2025,765340083.24
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,342807,1,2025,254339802.83
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,342807,2,2025,486576781.2
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,342807,3,2025,741496897.66
29780384000194,HSMED SAUDE LTDA,342955,1,2025,6237541.92
29780384000194,HSMED SAUDE LTDA,342955,2,2025,11582396.370000001
29780384000194,HSMED SAUDE LTDA,342955,3,2025,17194582.61
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,343056,1,2025,6443094.37
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,343056,2,2025,12208771.53
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,343056,3,2025,18881730.46
45572583000163,GARANTIA DE SAÚDE LTDA,343064,1,2025,131109978.86
45572583000163,GARANTIA DE SAÚDE LTDA,343064,2,2025,245161657.82999998
45572583000163,GARANTIA DE SAÚDE LTDA,343064,3,2025,354512973.59999996
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,343129,1,2025,47800078.19
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,343129,2,2025,85266665.24
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,343129,3,2025,125831363.95
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,343153,1,2025,20902809.07
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,343153,2,2025,36200124.82
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,343153,3,2025,49791507.86
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,343269,1,2025,1570246459.82
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,343269,2,2025,2917268429.45
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,343269,3,2025,4389257368.77
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,343331,1,2025,140132211.94
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,343331,2,2025,243394077.68
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,343331,3,2025,350549090.73
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,343404,1,2025,2956717.84
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,343404,2,2025,5736590.66
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,343404,3,2025,8227376.25
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,343463,1,2025,98893981.22999999
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,343463,2,2025,197744952.0
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,343463,3,2025,309874696.29
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,343676,1,2025,90501986.03999999
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,343676,2,2025,168444811.01999998
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,343676,3,2025,251253320.78
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,343684,1,2025,96679746.2
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,343684,2,2025,171210361.4
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,343684,3,2025,254664621.57
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,343722,1,2025,23542372.03
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,343722,2,2025,47582528.95
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,343722,3,2025,71433100.73
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,343731,1,2025,1678424284.94
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,343731,2,2025,2718338467.14
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,343731,3,2025,4149665915.57
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,343765,1,2025,44455134.019999996
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,343765,2,2025,84167714.59
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,343765,3,2025,123823356.28999999
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,343889,1,2025,8596934576.869999
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,343889,2,2025,16199459713.21
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,343889,3,2025,24441994030.09
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,344141,1,2025,9996142.89
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,344141,2,2025,19679845.509999998
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,344141,3,2025,30120142.509999998
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,344184,1,2025,6293515.75
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,344184,2,2025,14281428.95
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,344184,3,2025,19241628.05
96509690000188,SÃO LUCAS SAÚDE S/A,344362,1,2025,279035670.42
96509690000188,SÃO LUCAS SAÚDE S/A,344362,2,2025,531577994.46
96509690000188,SÃO LUCAS SAÚDE S/A,344362,3,2025,779353972.75
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,344397,1,2025,602339664.14
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,344397,2,2025,1102314333.1
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,344397,3,2025,1562735519.62
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,344451,1,2025,24321128.419999998
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,344451,2,2025,51478520.74
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,344451,3,2025,81662665.3
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,344729,1,2025,245985697.64
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,344729,2,2025,450995759.14
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,344729,3,2025,657599756.96
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,344788,1,2025,23327501.83
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,344788,2,2025,48776910.42
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,344788,3,2025,72029787.08
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,344800,1,2025,421107393.36
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,344800,2,2025,806493870.9
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,344800,3,2025,1185146258.81
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,344885,1,2025,2397464409.35
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,344885,2,2025,4393468472.14
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,344885,3,2025,6650346031.44
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,344915,1,2025,7148111.2
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,344915,2,2025,11627210.84
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,344915,3,2025,16243445.469999999
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,345091,1,2025,87305532.92
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,345091,2,2025,179837315.69
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,345091,3,2025,269624779.16
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,345318,1,2025,28363213.12
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,345318,2,2025,55080155.52
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,345318,3,2025,80462068.7
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,345458,1,2025,105024803.44
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,345458,2,2025,203374803.74
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,345458,3,2025,311557188.66
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,345598,1,2025,356358472.09000003
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,345598,2,2025,649497628.0
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,345598,3,2025,988121588.1899999
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,345709,1,2025,207074011.38
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,345709,2,2025,388606120.99
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,345709,3,2025,597956153.51
49797293000179,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA,345741,1,2025,8153845.13
49797293000179,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA,345741,2,2025,8737174.280000001
49797293000179,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA,345741,3,2025,8819647.68
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,345776,1,2025,80121161.55
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,345776,2,2025,159154659.13
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,345776,3,2025,235461030.74
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,346004,1,2025,25133873.39
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,346004,2,2025,52516412.79
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,346004,3,2025,79666109.75
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,346209,1,2025,194855420.45000002
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,346209,2,2025,348349759.02
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,346209,3,2025,502804305.37
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,346276,1,2025,430234814.12
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,346276,2,2025,818089815.66
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,346276,3,2025,1220046021.81
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,346659,1,2025,11965066945.62
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,346659,2,2025,22568768888.55
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,346659,3,2025,33523883885.25
89890172000191,PORTO ALEGRE CLÍNICAS LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL,346870,1,2025,43843608.68
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,346926,1,2025,2186732570.48
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,346926,2,2025,3897215041.48
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,346926,3,2025,5698133692.32
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,346951,1,2025,92796009.28
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,346951,2,2025,179908347.1
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,346951,3,2025,273760998.42
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,347108,1,2025,81984208.96
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,347108,2,2025,150513399.31
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,347108,3,2025,228077742.6
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,347507,1,2025,342424676.24
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,347507,2,2025,655985604.72
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,347507,3,2025,981664472.8199999
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,347604,1,2025,13285823.27
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,347604,2,2025,25950862.23
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,347604,3,2025,39104201.01
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,347655,1,2025,147176649.88
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,347655,2,2025,300134160.26
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,347655,3,2025,481773581.88
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,347736,1,2025,65275087.66
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,347736,2,2025,116331906.66
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,347736,3,2025,167553666.59
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,347795,1,2025,9064755.61
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,347795,2,2025,17087985.6
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,347795,3,2025,25116795.64
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,347825,1,2025,17463354.41
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,347825,2,2025,30663421.54
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,347825,3,2025,45635718.58
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,348082,1,2025,378005769.5
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,348082,2,2025,702852870.51
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,348082,3,2025,1052083910.61
95642179000197,HUMANA SAÚDE LTDA.,348180,1,2025,685599064.71
95642179000197,HUMANA SAÚDE LTDA.,348180,2,2025,1186535205.53
95642179000197,HUMANA SAÚDE LTDA.,348180,3,2025,1653194015.0
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,348244,1,2025,178689176.25
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,348244,2,2025,315838738.84
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,348244,3,2025,461012059.07
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,348261,1,2025,81428657.11
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,348261,2,2025,152931619.75
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,348261,3,2025,225913181.35
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,348295,1,2025,1396632982.46
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,348295,2,2025,2873331693.52
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,348295,3,2025,4426858783.34
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,348520,1,2025,1551053350.49
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,348520,2,2025,3107780669.66
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,348520,3,2025,4404878256.11
00338763000147,PLENA SAÚDE S.A.,348830,1,2025,327805027.13
00338763000147,PLENA SAÚDE S.A.,348830,2,2025,621976662.41
00338763000147,PLENA SAÚDE S.A.,348830,3,2025,896839708.14
24014235000109,UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO,349534,1,2025,190590769.37
24014235000109,UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO,349534,2,2025,380154359.29
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,349682,1,2025,445416841.98
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,349682,2,2025,923433617.48
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,349682,3,2025,1432887217.72
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,349712,1,2025,558295416.56
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,349712,2,2025,1034639185.5400001
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,349712,3,2025,1542499741.39
76717040000110,PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A,350141,1,2025,691376379.3100001
76717040000110,PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A,350141,2,2025,1315788169.31
76717040000110,PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A,350141,3,2025,1965442928.1000001
02668512000156,H.B. SAÚDE S/A.,350249,1,2025,505520684.49
02668512000156,H.B. SAÚDE S/A.,350249,2,2025,941059454.59
02668512000156,H.B. SAÚDE S/A.,350249,3,2025,1331441393.92
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,350346,1,2025,44487848.89
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,350346,2,2025,70595385.13
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,350346,3,2025,100484123.2
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,350371,1,2025,367090066.41
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,350371,2,2025,680291897.91
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,350371,3,2025,1009538819.16
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,350494,1,2025,106554338.56
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,350494,2,2025,217136563.06
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,350494,3,2025,333112596.16
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,350648,1,2025,52509783.46
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,350648,2,2025,97917158.71000001
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,350648,3,2025,149260712.4
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,350699,1,2025,144648038.76
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,350699,2,2025,327227665.68
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,350699,3,2025,495331145.76
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,350770,1,2025,6826280.9799999995
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,350770,2,2025,13223025.92
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,350770,3,2025,19615067.21
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,351202,1,2025,1184936330.72
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,351202,2,2025,2340675634.06
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,351202,3,2025,3556450906.64
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,351270,1,2025,52571804.89
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,351270,2,2025,103029878.35
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,351270,3,2025,154396881.32
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,351407,1,2025,209419454.3
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,351407,2,2025,369156758.72
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,351407,3,2025,560211015.63
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,351776,1,2025,43588778.22
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,351776,2,2025,81999650.65
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,351776,3,2025,116858856.94
81697419000146,UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO,351792,1,2025,-128728.08999999944
81697419000146,UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO,351792,2,2025,-4036031.2199999993
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,352179,1,2025,134661261.6
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,352179,2,2025,246342751.94
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,352179,3,2025,375041068.92
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,352314,1,2025,150726425.56
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,352314,2,2025,269552039.57
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,352314,3,2025,405515760.0
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,352331,1,2025,1499661654.25
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,352331,2,2025,3056743855.38
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,352331,3,2025,4760400280.93
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,352501,1,2025,5527240082.82
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,352501,2,2025,10707211000.04
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,352501,3,2025,16212233317.460001
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,352519,1,2025,34187501.34
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,352519,2,2025,59167651.07
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,352519,3,2025,78550969.23
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,352543,1,2025,310079640.19
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,352543,2,2025,645972194.42
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,352543,3,2025,1087163026.85
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,352586,1,2025,147440220.75
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,352586,2,2025,217475819.27
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,352586,3,2025,310788610.7
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,352683,1,2025,380327654.81
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,352683,2,2025,740808601.8
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,352683,3,2025,1126901416.59
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,353027,1,2025,98013339.72
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,353027,2,2025,192866119.09
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,353027,3,2025,284057858.58
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,353060,1,2025,412591399.74
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,353060,2,2025,759160591.1899999
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,353060,3,2025,1131466750.65
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,353264,1,2025,33002737.86
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,353264,2,2025,66973210.51
