CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas,UF,Modalidade
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,338648,3,2025,734398067.76,PR,Autogestão
35436658000125,DENTAL CENTER LTDA,339458,1,2025,6611357.93,PB,Odontologia de Grupo
35436658000125,DENTAL CENTER LTDA,339458,2,2025,12665873.07,PB,Odontologia de Grupo
35436658000125,DENTAL CENTER LTDA,339458,3,2025,18603764.88,PB,Odontologia de Grupo
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,339679,1,2025,12469460116.82,SP,Cooperativa Médica
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,339679,2,2025,22058301933.19,SP,Cooperativa Médica
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,339679,3,2025,31696774255.579998,SP,Cooperativa Médica
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,339954,1,2025,1081906568.29,MG,Filantropia
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,339954,2,2025,2012674480.92,MG,Filantropia
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,339954,3,2025,3029513543.25,MG,Filantropia
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,340162,1,2025,11642780.9,RJ,Medicina de Grupo
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,340162,2,2025,18875895.830000002,RJ,Medicina de Grupo
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,340162,3,2025,18371936.64,RJ,Medicina de Grupo
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,340251,1,2025,120963256.7,SC,Cooperativa Médica
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,340251,2,2025,229117776.47,SC,Cooperativa Médica
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,340251,3,2025,328015012.61,SC,Cooperativa Médica
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,340782,1,2025,1020407874.85,CE,Medicina de Grupo
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,340782,2,2025,2261012001.12,CE,Medicina de Grupo
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,340782,3,2025,3221830807.32,CE,Medicina de Grupo
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,340952,1,2025,588611708.14,PE,Cooperativa Médica
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,340952,2,2025,1158791403.05,PE,Cooperativa Médica
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,340952,3,2025,1732427687.1200001,PE,Cooperativa Médica
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,341819,1,2025,1536933.29,MG,Cooperativa Médica
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,341819,2,2025,2117368.79,MG,Cooperativa Médica
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,341819,3,2025,3139409.81,MG,Cooperativa Médica
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,341941,1,2025,31124536.33,RS,Medicina de Grupo
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,341941,2,2025,54535653.12,RS,Medicina de Grupo
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,341941,3,2025,75640664.53,RS,Medicina de Grupo
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,342033,1,2025,1161069094.29,ES,Medicina de Grupo
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,342033,2,2025,2158178168.26,ES,Medicina de Grupo
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,342033,3,2025,3242454212.9700003,ES,Medicina de Grupo
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,342084,1,2025,2169187866.91,MT,Cooperativa Médica
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,342084,2,2025,3954693663.14,MT,Cooperativa Médica
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,342084,3,2025,5738212416.73,MT,Cooperativa Médica
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,342131,1,2025,53588535.98,RO,Cooperativa Médica
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,342131,2,2025,104413710.63,RO,Cooperativa Médica
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,342131,3,2025,203153348.4,RO,Cooperativa Médica
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,342157,1,2025,18383315.67,GO,Cooperativa Médica
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,342157,2,2025,39676295.31,GO,Cooperativa Médica
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,342157,3,2025,61044502.43,GO,Cooperativa Médica
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,342203,1,2025,28326582.490000002,SC,Cooperativa odontológica
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,342203,2,2025,52994443.86,SC,Cooperativa odontológica
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,342203,3,2025,79021548.74,SC,Cooperativa odontológica
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,342343,1,2025,91401233.25999999,SP,Cooperativa Médica
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,342343,2,2025,171043945.69,SP,Cooperativa Médica
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,342343,3,2025,254929608.02,SP,Cooperativa Médica
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,342386,1,2025,82099987.48,MS,Cooperativa Médica
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,342386,2,2025,156072664.93,MS,Cooperativa Médica
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,342386,3,2025,237673572.46,MS,Cooperativa Médica
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,342556,1,2025,290332133.12,RS,Filantropia
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,342556,2,2025,624747214.0600001,RS,Filantropia
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,342556,3,2025,984734654.0699999,RS,Filantropia
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,342611,1,2025,239682451.22,SP,Autogestão
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,342611,2,2025,503847895.25,SP,Autogestão
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,342611,3,2025,765340083.24,SP,Autogestão
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,342807,1,2025,254339802.83,MG,Filantropia
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,342807,2,2025,486576781.2,MG,Filantropia
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,342807,3,2025,741496897.66,MG,Filantropia
29780384000194,HSMED SAUDE LTDA,342955,1,2025,6237541.92,RJ,Medicina de Grupo
29780384000194,HSMED SAUDE LTDA,342955,2,2025,11582396.370000001,RJ,Medicina de Grupo
29780384000194,HSMED SAUDE LTDA,342955,3,2025,17194582.61,RJ,Medicina de Grupo
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,343056,1,2025,6443094.37,SP,Cooperativa odontológica
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,343056,2,2025,12208771.53,SP,Cooperativa odontológica
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,343056,3,2025,18881730.46,SP,Cooperativa odontológica
45572583000163,GARANTIA DE SAÚDE LTDA,343064,1,2025,131109978.86,SP,Medicina de Grupo
45572583000163,GARANTIA DE SAÚDE LTDA,343064,2,2025,245161657.82999998,SP,Medicina de Grupo
45572583000163,GARANTIA DE SAÚDE LTDA,343064,3,2025,354512973.59999996,SP,Medicina de Grupo
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,343129,1,2025,47800078.19,BA,Autogestão
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,343129,2,2025,85266665.24,BA,Autogestão
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,343129,3,2025,125831363.95,BA,Autogestão
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,343153,1,2025,20902809.07,PB,Cooperativa Médica
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,343153,2,2025,36200124.82,PB,Cooperativa Médica
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,343153,3,2025,49791507.86,PB,Cooperativa Médica
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,343269,1,2025,1570246459.82,PR,Cooperativa Médica
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,343269,2,2025,2917268429.45,PR,Cooperativa Médica
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,343269,3,2025,4389257368.77,PR,Cooperativa Médica
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,343331,1,2025,140132211.94,ES,Autogestão
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,343331,2,2025,243394077.68,ES,Autogestão
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,343331,3,2025,350549090.73,ES,Autogestão
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,343404,1,2025,2956717.84,MT,Cooperativa odontológica
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,343404,2,2025,5736590.66,MT,Cooperativa odontológica
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,343404,3,2025,8227376.25,MT,Cooperativa odontológica
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,343463,1,2025,98893981.22999999,SE,Medicina de Grupo
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,343463,2,2025,197744952.0,SE,Medicina de Grupo
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,343463,3,2025,309874696.29,SE,Medicina de Grupo
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,343676,1,2025,90501986.03999999,RJ,Medicina de Grupo
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,343676,2,2025,168444811.01999998,RJ,Medicina de Grupo
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,343676,3,2025,251253320.78,RJ,Medicina de Grupo
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,343684,1,2025,96679746.2,RS,Cooperativa Médica
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,343684,2,2025,171210361.4,RS,Cooperativa Médica
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,343684,3,2025,254664621.57,RS,Cooperativa Médica
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,343722,1,2025,23542372.03,MG,Cooperativa Médica
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,343722,2,2025,47582528.95,MG,Cooperativa Médica
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,343722,3,2025,71433100.73,MG,Cooperativa Médica
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,343731,1,2025,1678424284.94,RJ,Cooperativa Médica
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,343731,2,2025,2718338467.14,RJ,Cooperativa Médica
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,343731,3,2025,4149665915.57,RJ,Cooperativa Médica
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,343765,1,2025,44455134.019999996,GO,Cooperativa Médica
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,343765,2,2025,84167714.59,GO,Cooperativa Médica
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,343765,3,2025,123823356.28999999,GO,Cooperativa Médica
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,343889,1,2025,8596934576.869999,MG,Cooperativa Médica
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,343889,2,2025,16199459713.21,MG,Cooperativa Médica
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,343889,3,2025,24441994030.09,MG,Cooperativa Médica
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,344141,1,2025,9996142.89,PB,Cooperativa Médica
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,344141,2,2025,19679845.509999998,PB,Cooperativa Médica
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,344141,3,2025,30120142.509999998,PB,Cooperativa Médica
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,344184,1,2025,6293515.75,GO,Autogestão
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,344184,2,2025,14281428.95,GO,Autogestão
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,344184,3,2025,19241628.05,GO,Autogestão
96509690000188,SÃO LUCAS SAÚDE S/A,344362,1,2025,279035670.42,SP,Medicina de Grupo
96509690000188,SÃO LUCAS SAÚDE S/A,344362,2,2025,531577994.46,SP,Medicina de Grupo
96509690000188,SÃO LUCAS SAÚDE S/A,344362,3,2025,779353972.75,SP,Medicina de Grupo
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,344397,1,2025,602339664.14,RJ,Cooperativa Médica
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,344397,2,2025,1102314333.1,RJ,Cooperativa Médica
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,344397,3,2025,1562735519.62,RJ,Cooperativa Médica
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,344451,1,2025,24321128.419999998,MG,Cooperativa odontológica
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,344451,2,2025,51478520.74,MG,Cooperativa odontológica
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,344451,3,2025,81662665.3,MG,Cooperativa odontológica
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,344729,1,2025,245985697.64,MG,Cooperativa Médica
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,344729,2,2025,450995759.14,MG,Cooperativa Médica
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,344729,3,2025,657599756.96,MG,Cooperativa Médica
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,344788,1,2025,23327501.83,MS,Cooperativa Médica
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,344788,2,2025,48776910.42,MS,Cooperativa Médica
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,344788,3,2025,72029787.08,MS,Cooperativa Médica
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,344800,1,2025,421107393.36,SP,Medicina de Grupo
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,344800,2,2025,806493870.9,SP,Medicina de Grupo
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,344800,3,2025,1185146258.81,SP,Medicina de Grupo
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,344885,1,2025,2397464409.35,PE,Cooperativa Médica
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,344885,2,2025,4393468472.14,PE,Cooperativa Médica
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,344885,3,2025,6650346031.44,PE,Cooperativa Médica
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,344915,1,2025,7148111.2,SP,Filantropia
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,344915,2,2025,11627210.84,SP,Filantropia
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,344915,3,2025,16243445.469999999,SP,Filantropia
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,345091,1,2025,87305532.92,SP,Filantropia
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,345091,2,2025,179837315.69,SP,Filantropia
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,345091,3,2025,269624779.16,SP,Filantropia
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,345318,1,2025,28363213.12,RN,Cooperativa odontológica
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,345318,2,2025,55080155.52,RN,Cooperativa odontológica
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,345318,3,2025,80462068.7,RN,Cooperativa odontológica
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,345458,1,2025,105024803.44,MG,Cooperativa Médica
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,345458,2,2025,203374803.74,MG,Cooperativa Médica
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,345458,3,2025,311557188.66,MG,Cooperativa Médica
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,345598,1,2025,356358472.09000003,SP,Cooperativa Médica
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,345598,2,2025,649497628.0,SP,Cooperativa Médica
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,345598,3,2025,988121588.1899999,SP,Cooperativa Médica
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,345709,1,2025,207074011.38,MG,Cooperativa Médica
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,345709,2,2025,388606120.99,MG,Cooperativa Médica
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,345709,3,2025,597956153.51,MG,Cooperativa Médica
49797293000179,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA,345741,1,2025,8153845.13,SP,Filantropia
49797293000179,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA,345741,2,2025,8737174.280000001,SP,Filantropia
49797293000179,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA,345741,3,2025,8819647.68,SP,Filantropia
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,345776,1,2025,80121161.55,SP,Cooperativa Médica
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,345776,2,2025,159154659.13,SP,Cooperativa Médica
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,345776,3,2025,235461030.74,SP,Cooperativa Médica
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,346004,1,2025,25133873.39,SP,Cooperativa odontológica
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,346004,2,2025,52516412.79,SP,Cooperativa odontológica
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,346004,3,2025,79666109.75,SP,Cooperativa odontológica
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,346209,1,2025,194855420.45000002,BA,Cooperativa Médica
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,346209,2,2025,348349759.02,BA,Cooperativa Médica
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,346209,3,2025,502804305.37,BA,Cooperativa Médica
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,346276,1,2025,430234814.12,SP,Cooperativa Médica
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,346276,2,2025,818089815.66,SP,Cooperativa Médica
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,346276,3,2025,1220046021.81,SP,Cooperativa Médica
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,346659,1,2025,11965066945.62,DF,Autogestão
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,346659,2,2025,22568768888.55,DF,Autogestão
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,346659,3,2025,33523883885.25,DF,Autogestão
89890172000191,PORTO ALEGRE CLÍNICAS LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL,346870,1,2025,43843608.68,RS,Medicina de Grupo
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,346926,1,2025,2186732570.48,DF,Autogestão
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,346926,2,2025,3897215041.48,DF,Autogestão
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,346926,3,2025,5698133692.32,DF,Autogestão
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,346951,1,2025,92796009.28,SC,Cooperativa Médica
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,346951,2,2025,179908347.1,SC,Cooperativa Médica
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,346951,3,2025,273760998.42,SC,Cooperativa Médica
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,347108,1,2025,81984208.96,SP,Cooperativa Médica
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,347108,2,2025,150513399.31,SP,Cooperativa Médica
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,347108,3,2025,228077742.6,SP,Cooperativa Médica
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,347507,1,2025,342424676.24,RO,Cooperativa Médica
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,347507,2,2025,655985604.72,RO,Cooperativa Médica
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,347507,3,2025,981664472.8199999,RO,Cooperativa Médica
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,347604,1,2025,13285823.27,SP,Cooperativa odontológica
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,347604,2,2025,25950862.23,SP,Cooperativa odontológica
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,347604,3,2025,39104201.01,SP,Cooperativa odontológica
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,347655,1,2025,147176649.88,SP,Filantropia
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,347655,2,2025,300134160.26,SP,Filantropia
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,347655,3,2025,481773581.88,SP,Filantropia
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,347736,1,2025,65275087.66,MG,Cooperativa Médica
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,347736,2,2025,116331906.66,MG,Cooperativa Médica
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,347736,3,2025,167553666.59,MG,Cooperativa Médica
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,347795,1,2025,9064755.61,SP,Cooperativa odontológica
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,347795,2,2025,17087985.6,SP,Cooperativa odontológica
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,347795,3,2025,25116795.64,SP,Cooperativa odontológica
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,347825,1,2025,17463354.41,RJ,Autogestão
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,347825,2,2025,30663421.54,RJ,Autogestão
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,347825,3,2025,45635718.58,RJ,Autogestão
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,348082,1,2025,378005769.5,SP,Cooperativa Médica
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,348082,2,2025,702852870.51,SP,Cooperativa Médica
